ID,MONTH,PAY,BILL_AMT,PAY_AMT
27792,MARCH,2.0,51286.0,4800.0
27792,FEBRUARY,2.0,55077.0,1600.0
27792,JANUARY,2.0,55500.0,0.0
7772,JUNE,0.0,1473.0,3236.0
7772,MAY,-1.0,3236.0,2000.0
7772,APRIL,0.0,4790.0,390.0
7772,MARCH,-1.0,390.0,0.0
7772,FEBRUARY,-1.0,0.0,780.0
7772,JANUARY,-1.0,780.0,0.0
16081,JUNE,0.0,81513.0,3612.0
16081,MAY,0.0,82816.0,2830.0
16081,APRIL,0.0,74170.0,2194.0
16081,MARCH,0.0,73609.0,1797.0
16081,FEBRUARY,0.0,46443.0,2000.0
16081,JANUARY,0.0,47231.0,2000.0
15877,JUNE,0.0,47842.0,2097.0
15877,MAY,0.0,48752.0,1650.0
15877,APRIL,0.0,39937.0,1500.0
15877,MARCH,0.0,25864.0,2000.0
15877,FEBRUARY,0.0,6990.0,3000.0
15877,JANUARY,0.0,9990.0,0.0
7974,JUNE,0.0,48659.0,1345.0
7974,MAY,0.0,34763.0,1197.0
7974,APRIL,0.0,16158.0,1152.0
7974,MARCH,0.0,11950.0,495.0
7974,FEBRUARY,0.0,9903.0,1014.0
7974,JANUARY,0.0,10224.0,0.0
15821,JUNE,0.0,56195.0,4808.0
15821,MAY,0.0,60067.0,0.0
15821,APRIL,2.0,58535.0,2169.0
15821,MARCH,0.0,59730.0,2500.0
15821,FEBRUARY,0.0,61236.0,10400.0
15821,JANUARY,0.0,70617.0,0.0
23408,JUNE,1.0,0.0,741.0
23408,MAY,-1.0,741.0,1034.0
23408,APRIL,0.0,1775.0,1299.0
23408,MARCH,0.0,3040.0,0.0
23408,FEBRUARY,2.0,2843.0,255.0
23408,JANUARY,0.0,3052.0,106.0
13220,JUNE,0.0,129151.0,3501.0
13220,MAY,0.0,101260.0,3516.0
13220,APRIL,0.0,94545.0,3003.0
13220,MARCH,0.0,93810.0,2578.0
13220,FEBRUARY,0.0,82668.0,2300.0
13220,JANUARY,0.0,64924.0,2300.0
24725,JUNE,2.0,23905.0,0.0
24725,MAY,2.0,23244.0,2000.0
24725,APRIL,0.0,23578.0,3000.0
24725,MARCH,0.0,25871.0,1000.0
24725,FEBRUARY,0.0,26143.0,1000.0
24725,JANUARY,0.0,26724.0,3500.0
17723,JUNE,0.0,47751.0,215.0
17723,MAY,0.0,-215.0,1024516.0
17723,APRIL,-2.0,855086.0,632.0
17723,MARCH,-2.0,632.0,632.0
17723,FEBRUARY,-2.0,632.0,124542.0
17723,JANUARY,-1.0,124542.0,14770.0
22340,JUNE,-2.0,6229.0,4644.0
22340,MAY,-2.0,4636.0,3832.0
22340,APRIL,-2.0,3810.0,6219.0
22340,MARCH,-1.0,6193.0,1961.0
22340,FEBRUARY,-1.0,1957.0,3183.0
22340,JANUARY,-1.0,3175.0,27201.0
1155,JUNE,0.0,27816.0,1260.0
1155,MAY,-1.0,1250.0,24135.0
1155,APRIL,-1.0,24135.0,1000.0
1155,MARCH,0.0,24745.0,2000.0
1155,FEBRUARY,0.0,22805.0,10745.0
1155,JANUARY,-1.0,10745.0,18572.0
22729,JUNE,-1.0,10579.0,11299.0
22729,MAY,-1.0,11299.0,9710.0
22729,APRIL,-1.0,7380.0,3769.0
22729,MARCH,-1.0,3755.0,20515.0
22729,FEBRUARY,-1.0,20515.0,0.0
22729,JANUARY,0.0,11497.0,1070.0
7123,JUNE,2.0,960.0,8229.0
7123,MAY,-1.0,8154.0,1487.0
7123,APRIL,-1.0,1477.0,15754.0
7123,MARCH,-1.0,15713.0,9012.0
7123,FEBRUARY,-1.0,8988.0,25596.0
7123,JANUARY,-1.0,25449.0,7003.0
1704,JUNE,-2.0,2500.0,0.0
1704,MAY,-2.0,0.0,0.0
1704,APRIL,-2.0,0.0,0.0
1704,MARCH,-2.0,0.0,0.0
1704,FEBRUARY,-2.0,0.0,0.0
1704,JANUARY,-2.0,0.0,0.0
13281,JUNE,3.0,26295.0,1500.0
13281,MAY,2.0,27074.0,2000.0
13281,APRIL,0.0,28314.0,1500.0
13281,MARCH,0.0,29341.0,3000.0
13281,FEBRUARY,0.0,31690.0,3000.0
13281,JANUARY,0.0,33993.0,1500.0
7287,JUNE,-1.0,2219.0,2000.0
7287,MAY,0.0,4141.0,0.0
7287,APRIL,0.0,0.0,0.0
7287,MARCH,-2.0,0.0,0.0
7287,FEBRUARY,-2.0,0.0,0.0
7287,JANUARY,-2.0,0.0,0.0
17181,JUNE,0.0,2162.0,61.0
17181,MAY,0.0,61.0,130000.0
17181,APRIL,-1.0,259323.0,10000.0
17181,MARCH,0.0,139861.0,1684.0
17181,FEBRUARY,0.0,1684.0,826.0
17181,JANUARY,-2.0,826.0,1793.0
28375,JUNE,0.0,42488.0,2000.0
28375,MAY,0.0,43805.0,2051.0
28375,APRIL,0.0,45126.0,1700.0
28375,MARCH,0.0,45775.0,3000.0
28375,FEBRUARY,0.0,48033.0,10000.0
28375,JANUARY,0.0,56981.0,2200.0
20189,JUNE,0.0,7701.0,2028.0
20189,MAY,0.0,7744.0,6997.0
20189,APRIL,-1.0,6997.0,1386.0
20189,MARCH,-1.0,1386.0,5578.0
20189,FEBRUARY,-1.0,5578.0,1386.0
20189,JANUARY,-1.0,1386.0,3495.0
10817,JUNE,0.0,8166.0,1140.0
10817,MAY,0.0,8783.0,1164.0
10817,APRIL,0.0,9417.0,1139.0
10817,MARCH,0.0,10002.0,331.0
10817,FEBRUARY,0.0,9804.0,350.0
10817,JANUARY,0.0,9626.0,500.0
16371,JUNE,-1.0,3964.0,600.0
16371,MAY,-1.0,600.0,0.0
16371,APRIL,-1.0,0.0,631.0
16371,MARCH,-1.0,631.0,0.0
16371,FEBRUARY,-1.0,0.0,427.0
16371,JANUARY,-1.0,427.0,1747.0
11915,JUNE,1.0,0.0,0.0
11915,MAY,-2.0,0.0,0.0
11915,APRIL,-2.0,0.0,0.0
11915,MARCH,-2.0,0.0,0.0
11915,FEBRUARY,-2.0,0.0,7035.0
11915,JANUARY,-1.0,7035.0,0.0
14662,JUNE,-1.0,1235.0,0.0
14662,MAY,2.0,316.0,316.0
14662,APRIL,-1.0,316.0,16885.0
14662,MARCH,-1.0,16885.0,54629.0
14662,FEBRUARY,-1.0,46929.0,77046.0
14662,JANUARY,-1.0,69521.0,4499.0
11718,JUNE,0.0,82939.0,5017.0
11718,MAY,0.0,82814.0,4033.0
11718,APRIL,0.0,71541.0,2828.0
11718,MARCH,0.0,59493.0,10000.0
11718,FEBRUARY,0.0,67821.0,5000.0
11718,JANUARY,0.0,71546.0,3000.0
24592,JUNE,-2.0,2946.0,3326.0
24592,MAY,-2.0,3326.0,150.0
24592,APRIL,-2.0,132.0,0.0
24592,MARCH,-2.0,-20.0,0.0
24592,FEBRUARY,-2.0,-20.0,700.0
24592,JANUARY,-2.0,680.0,0.0
12075,JUNE,-1.0,18044.0,390.0
12075,MAY,-1.0,390.0,20718.0
12075,APRIL,-1.0,20718.0,390.0
12075,MARCH,-1.0,390.0,390.0
12075,FEBRUARY,-1.0,390.0,390.0
12075,JANUARY,-1.0,390.0,540.0
4711,JUNE,2.0,26446.0,2000.0
4711,MAY,2.0,27719.0,600.0
4711,APRIL,2.0,27570.0,1500.0
4711,MARCH,2.0,28318.0,1500.0
4711,FEBRUARY,2.0,29217.0,0.0
4711,JANUARY,2.0,28598.0,1056.0
16900,JUNE,-2.0,1138.0,804.0
16900,MAY,-2.0,800.0,179.0
16900,APRIL,-1.0,179.0,1755.0
16900,MARCH,-1.0,1755.0,0.0
16900,FEBRUARY,-1.0,0.0,1190.0
16900,JANUARY,-1.0,1190.0,0.0
29002,JUNE,0.0,39103.0,1667.0
29002,MAY,0.0,40142.0,1987.0
29002,APRIL,0.0,41462.0,1655.0
29002,MARCH,0.0,42130.0,1710.0
29002,FEBRUARY,0.0,43011.0,1719.0
29002,JANUARY,0.0,43863.0,1616.0
15240,JUNE,1.0,10683.0,2500.0
15240,MAY,2.0,12729.0,2501.0
15240,APRIL,2.0,14734.0,0.0
15240,MARCH,4.0,14190.0,0.0
15240,FEBRUARY,3.0,13721.0,441.0
15240,JANUARY,2.0,13848.0,1.0
29245,JUNE,0.0,8487.0,2008.0
29245,MAY,0.0,9003.0,0.0
29245,APRIL,0.0,0.0,390.0
29245,MARCH,-1.0,390.0,4555.0
29245,FEBRUARY,-1.0,4555.0,1000.0
29245,JANUARY,-1.0,5165.0,6810.0
22543,JUNE,-2.0,110.0,587.0
22543,MAY,-2.0,532.0,2651.0
22543,APRIL,-2.0,2651.0,0.0
22543,MARCH,-2.0,0.0,644.0
22543,FEBRUARY,-2.0,644.0,636.0
22543,JANUARY,-1.0,636.0,572.0
26017,JUNE,0.0,1500.0,2000.0
26017,MAY,-1.0,2000.0,1382.0
26017,APRIL,-1.0,1382.0,0.0
26017,MARCH,-1.0,-118.0,13925.0
26017,FEBRUARY,-1.0,13656.0,498.0
26017,JANUARY,0.0,13927.0,516.0
10484,JUNE,-2.0,1689.0,499.0
10484,MAY,-1.0,499.0,350.0
10484,APRIL,-1.0,350.0,2277.0
10484,MARCH,-2.0,2277.0,41523.0
10484,FEBRUARY,-1.0,41523.0,2175.0
10484,JANUARY,-1.0,2175.0,6351.0
6072,JUNE,2.0,72181.0,2700.0
6072,MAY,0.0,73086.0,6500.0
6072,APRIL,0.0,78411.0,3200.0
6072,MARCH,2.0,79725.0,3500.0
6072,FEBRUARY,2.0,81311.0,3200.0
6072,JANUARY,2.0,83048.0,3300.0
27026,JUNE,1.0,41073.0,3100.0
27026,MAY,1.0,43480.0,1000.0
27026,APRIL,1.0,73960.0,770.0
27026,MARCH,0.0,2442.0,48012.0
27026,FEBRUARY,0.0,48063.0,1756.0
27026,JANUARY,0.0,48186.0,1894.0
26891,JUNE,2.0,142697.0,5010.0
26891,MAY,0.0,137269.0,6377.0
26891,APRIL,0.0,133767.0,5604.0
26891,MARCH,0.0,120287.0,4160.0
26891,FEBRUARY,0.0,117183.0,8239.0
26891,JANUARY,0.0,119575.0,0.0
4986,JUNE,0.0,296349.0,6891.0
4986,MAY,0.0,300155.0,8668.0
4986,APRIL,0.0,305798.0,6907.0
4986,MARCH,0.0,306082.0,6088.0
4986,FEBRUARY,0.0,304048.0,14982.0
4986,JANUARY,0.0,14982.0,12588.0
8248,JUNE,0.0,95648.0,5000.0
8248,MAY,0.0,56259.0,4731.0
8248,APRIL,0.0,49425.0,2000.0
8248,MARCH,0.0,16941.0,10000.0
8248,FEBRUARY,0.0,13349.0,3000.0
8248,JANUARY,0.0,14826.0,5000.0
23163,JUNE,0.0,35383.0,12119.0
23163,MAY,0.0,33892.0,9177.0
23163,APRIL,0.0,22071.0,90.0
23163,MARCH,0.0,18161.0,14709.0
23163,FEBRUARY,-1.0,14669.0,686.0
23163,JANUARY,-1.0,686.0,18444.0
4374,JUNE,0.0,5678.0,1010.0
4374,MAY,0.0,3608.0,696.0
4374,APRIL,-1.0,694.0,0.0
4374,MARCH,-1.0,-6.0,2272.0
4374,FEBRUARY,-1.0,2266.0,1605.0
4374,JANUARY,-1.0,1601.0,3027.0
19446,JUNE,-2.0,0.0,0.0
19446,MAY,-2.0,0.0,37111.0
19446,APRIL,-1.0,37111.0,1307.0
19446,MARCH,2.0,37516.0,0.0
19446,FEBRUARY,2.0,36614.0,1509.0
19446,JANUARY,0.0,37537.0,1388.0
3650,JUNE,0.0,47919.0,2000.0
3650,MAY,0.0,30820.0,1000.0
3650,APRIL,0.0,28503.0,1039.0
3650,MARCH,0.0,6810.0,12920.0
3650,FEBRUARY,0.0,-3.0,0.0
3650,JANUARY,-2.0,-3.0,0.0
20560,JUNE,0.0,7722.0,2000.0
20560,MAY,0.0,9591.0,1400.0
20560,APRIL,2.0,10687.0,1700.0
20560,MARCH,2.0,11905.0,0.0
20560,FEBRUARY,2.0,11420.0,1000.0
20560,JANUARY,0.0,12081.0,700.0
8959,JUNE,-2.0,7886.0,9636.0
8959,MAY,-2.0,9636.0,10060.0
8959,APRIL,-2.0,10060.0,3948.0
8959,MARCH,-2.0,3946.0,7388.0
8959,FEBRUARY,-2.0,7388.0,4482.0
8959,JANUARY,-2.0,4482.0,8106.0
14969,JUNE,0.0,70309.0,20000.0
14969,MAY,0.0,61991.0,14023.0
14969,APRIL,0.0,49082.0,9035.0
14969,MARCH,0.0,26873.0,528897.0
14969,FEBRUARY,-1.0,514114.0,22005.0
14969,JANUARY,0.0,499100.0,15000.0
22327,JUNE,-1.0,780.0,0.0
22327,MAY,2.0,390.0,390.0
22327,APRIL,-1.0,390.0,780.0
22327,MARCH,-1.0,780.0,0.0
22327,FEBRUARY,0.0,390.0,390.0
22327,JANUARY,-1.0,390.0,390.0
2273,JUNE,2.0,98428.0,5500.0
2273,MAY,2.0,101402.0,6600.0
2273,APRIL,2.0,104878.0,3700.0
2273,MARCH,2.0,105325.0,0.0
2273,FEBRUARY,2.0,102220.0,7500.0
2273,JANUARY,2.0,107970.0,0.0
1753,JUNE,0.0,215090.0,7700.0
1753,MAY,0.0,208556.0,9300.0
1753,APRIL,0.0,214321.0,6500.0
1753,MARCH,0.0,134517.0,3000.0
1753,FEBRUARY,0.0,54711.0,856.0
1753,JANUARY,0.0,23611.0,1152.0
8646,JUNE,-2.0,8853.0,0.0
8646,MAY,-2.0,-1000.0,10389.0
8646,APRIL,-2.0,389.0,10051.0
8646,MARCH,-2.0,10049.0,1051.0
8646,FEBRUARY,-2.0,1049.0,1051.0
8646,JANUARY,-2.0,1049.0,1051.0
10450,JUNE,1.0,13254.0,0.0
10450,MAY,2.0,12749.0,1600.0
10450,APRIL,0.0,13834.0,1600.0
10450,MARCH,0.0,14894.0,700.0
10450,FEBRUARY,0.0,15050.0,1601.0
10450,JANUARY,0.0,16251.0,1620.0
3248,JUNE,0.0,215979.0,7800.0
3248,MAY,0.0,210475.0,9639.0
3248,APRIL,0.0,216513.0,7123.0
3248,MARCH,0.0,196219.0,7162.0
3248,FEBRUARY,0.0,200117.0,7419.0
3248,JANUARY,0.0,204312.0,7462.0
1238,JUNE,0.0,13717.0,2008.0
1238,MAY,0.0,13822.0,1106.0
1238,APRIL,0.0,9847.0,1000.0
1238,MARCH,0.0,5892.0,1000.0
1238,FEBRUARY,0.0,6413.0,1000.0
1238,JANUARY,0.0,6915.0,1000.0
10585,JUNE,-1.0,5658.0,4164.0
10585,MAY,-1.0,4164.0,2469.0
10585,APRIL,-1.0,2469.0,0.0
10585,MARCH,-1.0,0.0,5724.0
10585,FEBRUARY,-1.0,5724.0,7334.0
10585,JANUARY,-1.0,7334.0,5221.0
11679,JUNE,-1.0,12137.0,1000.0
11679,MAY,0.0,6500.0,6500.0
11679,APRIL,-1.0,6500.0,6500.0
11679,MARCH,-1.0,6500.0,6500.0
11679,FEBRUARY,-1.0,6500.0,2870.0
11679,JANUARY,-1.0,2870.0,0.0
5550,JUNE,0.0,97259.0,3608.0
5550,MAY,0.0,50017.0,2110.0
5550,APRIL,0.0,48560.0,2558.0
5550,MARCH,0.0,46978.0,19640.0
5550,FEBRUARY,-1.0,19640.0,683.0
5550,JANUARY,0.0,18937.0,699.0
20240,JUNE,0.0,14034.0,1500.0
20240,MAY,0.0,15296.0,5000.0
20240,APRIL,0.0,20035.0,0.0
20240,MARCH,4.0,19435.0,0.0
20240,FEBRUARY,3.0,18835.0,0.0
20240,JANUARY,2.0,18395.0,3000.0
10235,JUNE,0.0,46652.0,2014.0
10235,MAY,0.0,45235.0,1600.0
10235,APRIL,0.0,23299.0,1400.0
10235,MARCH,0.0,22672.0,429.0
10235,FEBRUARY,0.0,21440.0,386.0
10235,JANUARY,0.0,19304.0,57.0
20857,JUNE,0.0,110488.0,4000.0
20857,MAY,0.0,107488.0,5000.0
20857,APRIL,0.0,97021.0,3000.0
20857,MARCH,0.0,86283.0,3300.0
20857,FEBRUARY,0.0,87345.0,3010.0
20857,JANUARY,0.0,81666.0,3000.0
3518,JUNE,0.0,33907.0,2000.0
3518,MAY,0.0,35038.0,2100.0
3518,APRIL,0.0,36574.0,1500.0
3518,MARCH,0.0,36985.0,1000.0
3518,FEBRUARY,0.0,37701.0,1000.0
3518,JANUARY,0.0,30735.0,1000.0
4774,JUNE,-1.0,40749.0,0.0
4774,MAY,2.0,39815.0,8538.0
4774,APRIL,2.0,46887.0,0.0
4774,MARCH,2.0,45832.0,8810.0
4774,FEBRUARY,0.0,52968.0,8942.0
4774,JANUARY,0.0,60034.0,9344.0
25238,JUNE,0.0,60924.0,2400.0
25238,MAY,0.0,60089.0,2800.0
25238,APRIL,0.0,59828.0,2000.0
25238,MARCH,0.0,58217.0,1110.0
25238,FEBRUARY,0.0,18527.0,40621.0
25238,JANUARY,-1.0,40334.0,1800.0
5619,JUNE,-2.0,1457.0,745.0
5619,MAY,-2.0,745.0,0.0
5619,APRIL,-2.0,0.0,0.0
5619,MARCH,-2.0,0.0,0.0
5619,FEBRUARY,-2.0,0.0,0.0
5619,JANUARY,-2.0,0.0,0.0
26924,JUNE,0.0,18804.0,2150.0
26924,MAY,0.0,17855.0,1000.0
26924,APRIL,2.0,17199.0,504.0
26924,MARCH,0.0,17548.0,600.0
26924,FEBRUARY,0.0,17992.0,4000.0
26924,JANUARY,0.0,31150.0,4000.0
18841,JUNE,1.0,0.0,1482.0
18841,MAY,-1.0,1482.0,2140.0
18841,APRIL,-1.0,2140.0,2560.0
18841,MARCH,-1.0,2360.0,2620.0
18841,FEBRUARY,-1.0,2620.0,0.0
18841,JANUARY,-1.0,0.0,0.0
25980,JUNE,0.0,80928.0,4000.0
25980,MAY,0.0,82690.0,4000.0
25980,APRIL,0.0,84462.0,4100.0
25980,MARCH,0.0,86263.0,3300.0
25980,FEBRUARY,0.0,87238.0,3500.0
25980,JANUARY,0.0,89176.0,3500.0
9498,JUNE,0.0,27163.0,3000.0
9498,MAY,0.0,29408.0,1000.0
9498,APRIL,2.0,29395.0,0.0
9498,MARCH,2.0,28895.0,1000.0
9498,FEBRUARY,-1.0,105.0,1000.0
9498,JANUARY,-1.0,955.0,1000.0
19212,JUNE,-1.0,390.0,390.0
19212,MAY,-1.0,390.0,390.0
19212,APRIL,-1.0,390.0,390.0
19212,MARCH,-1.0,390.0,780.0
19212,FEBRUARY,-1.0,780.0,0.0
19212,JANUARY,0.0,390.0,390.0
5558,JUNE,0.0,10089.0,40000.0
5558,MAY,-1.0,38936.0,8069.0
5558,APRIL,-1.0,7444.0,5005.0
5558,MARCH,-1.0,4858.0,2400.0
5558,FEBRUARY,-1.0,2309.0,9000.0
5558,JANUARY,-1.0,8925.0,7678.0
20955,JUNE,-1.0,3485.0,0.0
20955,MAY,2.0,2488.0,24419.0
20955,APRIL,-1.0,20956.0,2018.0
20955,MARCH,0.0,22462.0,15000.0
20955,FEBRUARY,0.0,21476.0,2000.0
20955,JANUARY,0.0,23164.0,2000.0
24451,JUNE,-1.0,29312.0,19313.0
24451,MAY,-1.0,19203.0,9455.0
24451,APRIL,0.0,9544.0,15306.0
24451,MARCH,-1.0,15296.0,7055.0
24451,FEBRUARY,-1.0,7045.0,10700.0
24451,JANUARY,0.0,10712.0,12389.0
24707,JUNE,0.0,72450.0,5556.0
24707,MAY,0.0,52795.0,1000.0
24707,APRIL,0.0,41861.0,2000.0
24707,MARCH,0.0,34531.0,1000.0
24707,FEBRUARY,0.0,1794.0,0.0
24707,JANUARY,0.0,-345.0,0.0
18583,JUNE,0.0,48509.0,3310.0
18583,MAY,0.0,50724.0,2039.0
18583,APRIL,0.0,50453.0,1237.0
18583,MARCH,0.0,19703.0,634.0
18583,FEBRUARY,0.0,19345.0,5000.0
18583,JANUARY,0.0,20106.0,844.0
27279,JUNE,-1.0,1329.0,4526.0
27279,MAY,-1.0,4526.0,11911.0
27279,APRIL,-1.0,11906.0,14425.0
27279,MARCH,-1.0,14202.0,7063.0
27279,FEBRUARY,-1.0,6956.0,4839.0
27279,JANUARY,-1.0,4839.0,6271.0
1069,JUNE,-1.0,15036.0,1300.0
1069,MAY,0.0,15790.0,2701.0
1069,APRIL,0.0,18202.0,700.0
1069,MARCH,0.0,18601.0,847.0
1069,FEBRUARY,0.0,19138.0,655.0
1069,JANUARY,0.0,18319.0,700.0
21219,JUNE,0.0,42200.0,0.0
21219,MAY,0.0,0.0,0.0
21219,APRIL,-2.0,0.0,0.0
21219,MARCH,-2.0,0.0,15883.0
21219,FEBRUARY,-1.0,15883.0,1000.0
21219,JANUARY,0.0,16617.0,792.0
8937,JUNE,0.0,186544.0,8102.0
8937,MAY,0.0,188366.0,7798.0
8937,APRIL,0.0,173694.0,12246.0
8937,MARCH,0.0,163481.0,5268.0
8937,FEBRUARY,0.0,128216.0,5000.0
8937,JANUARY,0.0,113292.0,10000.0
22063,JUNE,0.0,12045.0,1500.0
22063,MAY,0.0,9720.0,1200.0
22063,APRIL,0.0,7391.0,1000.0
22063,MARCH,0.0,4238.0,21000.0
22063,FEBRUARY,-1.0,18003.0,1500.0
22063,JANUARY,0.0,16128.0,2000.0
2045,JUNE,-1.0,390.0,390.0
2045,MAY,-1.0,390.0,390.0
2045,APRIL,-1.0,390.0,1936.0
2045,MARCH,-1.0,1936.0,390.0
2045,FEBRUARY,-1.0,390.0,390.0
2045,JANUARY,-1.0,390.0,390.0
29551,JUNE,-2.0,5184.0,3476.0
29551,MAY,-2.0,3449.0,2300.0
29551,APRIL,-2.0,2300.0,0.0
29551,MARCH,-2.0,0.0,150.0
29551,FEBRUARY,-2.0,150.0,150.0
29551,JANUARY,-2.0,150.0,989.0
24686,JUNE,-2.0,0.0,0.0
24686,MAY,-2.0,0.0,0.0
24686,APRIL,-2.0,0.0,0.0
24686,MARCH,-2.0,0.0,0.0
24686,FEBRUARY,-2.0,0.0,1146.0
24686,JANUARY,-1.0,1146.0,54269.0
5920,JUNE,0.0,18271.0,2967.0
5920,MAY,0.0,19857.0,0.0
5920,APRIL,2.0,19090.0,0.0
5920,MARCH,0.0,18500.0,0.0
5920,FEBRUARY,0.0,4860.0,0.0
5920,JANUARY,0.0,4080.0,0.0
8410,JUNE,-1.0,807.0,4246.0
8410,MAY,-1.0,4246.0,2727.0
8410,APRIL,-1.0,2727.0,5507.0
8410,MARCH,-1.0,5507.0,0.0
8410,FEBRUARY,0.0,1382.0,538.0
8410,JANUARY,-1.0,538.0,304.0
1812,JUNE,-1.0,3204.0,0.0
1812,MAY,2.0,430.0,29425.0
1812,APRIL,-1.0,29425.0,2000.0
1812,MARCH,0.0,30437.0,1528.0
1812,FEBRUARY,0.0,31123.0,1518.0
1812,JANUARY,0.0,28997.0,2000.0
10874,JUNE,0.0,51826.0,1500.0
10874,MAY,0.0,6699.0,2000.0
10874,APRIL,0.0,6529.0,100000.0
10874,MARCH,0.0,104327.0,4500.0
10874,FEBRUARY,0.0,105867.0,5041.0
10874,JANUARY,0.0,106806.0,2000.0
24714,JUNE,-1.0,326.0,326.0
24714,MAY,-1.0,326.0,546.0
24714,APRIL,-1.0,546.0,546.0
24714,MARCH,-1.0,546.0,546.0
24714,FEBRUARY,-1.0,546.0,1225.0
24714,JANUARY,-1.0,1225.0,2225.0
20452,JUNE,3.0,78317.0,9.0
20452,MAY,2.0,71421.0,2203.0
20452,APRIL,0.0,59564.0,3006.0
20452,MARCH,0.0,56592.0,3005.0
20452,FEBRUARY,0.0,52766.0,2005.0
20452,JANUARY,0.0,48208.0,2000.0
3362,JUNE,1.0,102383.0,0.0
3362,MAY,2.0,92704.0,4000.0
3362,APRIL,0.0,87338.0,939.0
3362,MARCH,0.0,46927.0,80000.0
3362,FEBRUARY,0.0,80194.0,0.0
3362,JANUARY,0.0,0.0,0.0
10635,JUNE,0.0,92272.0,6582.0
10635,MAY,0.0,69963.0,0.0
10635,APRIL,2.0,67223.0,2943.0
10635,MARCH,0.0,69167.0,2301.0
10635,FEBRUARY,0.0,69289.0,2374.0
10635,JANUARY,0.0,70333.0,2500.0
1367,JUNE,0.0,50593.0,1798.0
1367,MAY,0.0,50420.0,2198.0
1367,APRIL,0.0,49695.0,1296.0
1367,MARCH,0.0,47862.0,805.0
1367,FEBRUARY,0.0,18371.0,676.0
1367,JANUARY,0.0,18601.0,695.0
11232,JUNE,0.0,13521.0,1000.0
11232,MAY,0.0,4964.0,900.0
11232,APRIL,-1.0,882.0,0.0
11232,MARCH,2.0,882.0,182.0
11232,FEBRUARY,2.0,914.0,16.0
11232,JANUARY,2.0,930.0,0.0
28248,JUNE,-2.0,0.0,0.0
28248,MAY,-2.0,0.0,0.0
28248,APRIL,-2.0,0.0,0.0
28248,MARCH,-2.0,0.0,0.0
28248,FEBRUARY,-2.0,0.0,0.0
28248,JANUARY,-2.0,0.0,0.0
4395,JUNE,-1.0,380.0,0.0
4395,MAY,2.0,190.0,190.0
4395,APRIL,-1.0,190.0,380.0
4395,MARCH,-1.0,380.0,0.0
4395,FEBRUARY,0.0,190.0,1539.0
4395,JANUARY,-1.0,1539.0,0.0
10665,JUNE,0.0,215013.0,9600.0
10665,MAY,0.0,220938.0,7800.0
10665,APRIL,0.0,213460.0,7907.0
10665,MARCH,0.0,217816.0,8021.0
10665,FEBRUARY,0.0,222214.0,8610.0
10665,JANUARY,0.0,227174.0,8084.0
22908,JUNE,0.0,81740.0,8000.0
22908,MAY,0.0,81980.0,10055.0
22908,APRIL,0.0,90216.0,10000.0
22908,MARCH,0.0,86410.0,10049.0
22908,FEBRUARY,0.0,94668.0,10053.0
22908,JANUARY,0.0,93275.0,9006.0
6187,JUNE,3.0,17500.0,0.0
6187,MAY,2.0,16926.0,2921.0
6187,APRIL,2.0,19260.0,0.0
6187,MARCH,2.0,18653.0,1702.0
6187,FEBRUARY,2.0,20041.0,0.0
6187,JANUARY,2.0,19582.0,1594.0
23339,JUNE,-1.0,754.0,0.0
23339,MAY,-1.0,-441.0,4851.0
23339,APRIL,-1.0,4410.0,0.0
23339,MARCH,-1.0,0.0,711.0
23339,FEBRUARY,-1.0,711.0,5650.0
23339,JANUARY,-1.0,5650.0,0.0
25498,JUNE,0.0,16854.0,1500.0
25498,MAY,0.0,18075.0,1400.0
25498,APRIL,0.0,19020.0,380.0
25498,MARCH,0.0,19000.0,500.0
25498,FEBRUARY,0.0,19500.0,500.0
25498,JANUARY,0.0,10000.0,0.0
306,JUNE,0.0,18260.0,1621.0
306,MAY,0.0,19080.0,1292.0
306,APRIL,0.0,18871.0,1166.0
306,MARCH,0.0,17700.0,390.0
306,FEBRUARY,-1.0,390.0,1320.0
306,JANUARY,-1.0,1320.0,0.0
18956,JUNE,0.0,168376.0,7648.0
18956,MAY,0.0,172809.0,7900.0
18956,APRIL,0.0,176012.0,8000.0
18956,MARCH,0.0,179175.0,6500.0
18956,FEBRUARY,0.0,180809.0,6900.0
18956,JANUARY,0.0,184383.0,7000.0
4525,JUNE,0.0,58949.0,3000.0
4525,MAY,0.0,60131.0,3000.0
4525,APRIL,0.0,61329.0,3000.0
4525,MARCH,0.0,62402.0,2500.0
4525,FEBRUARY,0.0,63112.0,3000.0
4525,JANUARY,0.0,64325.0,2500.0
380,JUNE,0.0,18141.0,1600.0
380,MAY,0.0,17718.0,1700.0
380,APRIL,0.0,18058.0,1509.0
380,MARCH,0.0,18623.0,1000.0
380,FEBRUARY,0.0,15692.0,670.0
380,JANUARY,0.0,15215.0,740.0
29418,JUNE,-1.0,5049.0,1444.0
29418,MAY,-1.0,1444.0,14019.0
29418,APRIL,-1.0,14019.0,1045.0
29418,MARCH,-1.0,1045.0,12525.0
29418,FEBRUARY,-1.0,12525.0,244.0
29418,JANUARY,0.0,12219.0,725.0
24651,JUNE,2.0,85753.0,4000.0
24651,MAY,2.0,87510.0,0.0
24651,APRIL,2.0,85188.0,4200.0
24651,MARCH,0.0,87112.0,3285.0
